"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","small molecule binding","GO:0036094","false","0.00019584273069818135","3.7080925439846757","6357","229","108","20196","NOD2,ADAM17,NPC1,APP,EGFR,RET,APOE,GBE1,DYNC1H1,LRRK2,ATP7B,CYBB,TERT,G6PC1,SMPD1,MFN2,SQSTM1,MEFV,PKD2,CYBA,RIPK1,AARS1,COL1A1,SNCA,CRP,IGHMBP2,VCP,PRKN,PYGM,ATP7A,KIF1B,DNM2,TP53,ABCA4,PIK3CA,PINK1,XIAP,ABCB1,IFIH1,PRNP,FOXP3,TRPV4,ACE,MPO,EGR2,MYO5B,ENG,NOTCH1,BCKDHA,PARK7,NLRP12,IL1A,MVK,DBT,MTHFR,CFTR,PTGS2,GUCY2D,ABCA1,PSAP,PRF1,COL1A2,CYP27A1,ADA,IKBKG,MARS1,NPC2,GATA3,TGFBR2,AR,NOS3,TNFAIP3,PRKAG2,PPARG,CBS,MMP9,HBB,PDGFRA,GYS1,PFKM,ASPA,ALB,LRSAM1,IRGM,NLRC4,IKBKB,HMOX1,SOD1,PIK3CD,RYR1,UNC13D,F2,VDR,TGFBR1,MMP1,LITAF,SMAD4,GNE,ITGB2,AIRE,BRAF,MORC2,SLC22A5,WNK1,ZAP70,F5,CLN6,NOS2"
"GO:MF","adenyl ribonucleotide binding","GO:0032559","false","0.0002984940655403063","3.525064298801674","1543","229","40","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,RIPK1,AARS1,IGHMBP2,VCP,ATP7A,KIF1B,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2,PRKAG2,PDGFRA,PFKM,NLRC4,IKBKB,PIK3CD,RYR1,TGFBR1,GNE,BRAF,MORC2,SLC22A5,WNK1,ZAP70"
"GO:MF","heterocyclic compound binding","GO:1901363","false","0.0004065660209932992","3.39086892061129","2315","229","52","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,CYBB,MFN2,RIPK1,AARS1,IGHMBP2,VCP,PYGM,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,ACE,MYO5B,NLRP12,MVK,DBT,MTHFR,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2,NOS3,PRKAG2,CBS,PDGFRA,PFKM,ALB,IRGM,NLRC4,IKBKB,PIK3CD,RYR1,TGFBR1,GNE,BRAF,MORC2,SLC22A5,WNK1,ZAP70,NOS2"
"GO:MF","transcription coactivator binding","GO:0001223","false","0.0004088086858739092","3.3884798854099505","47","229","7","20196","TERT,STAT1,GATA3,AR,PPARG,MED25,SMAD4"
"GO:MF","cuprous ion binding","GO:1903136","false","0.00047292782931388416","3.3252051292879234","8","229","4","20196","SNCA,ATP7A,PRNP,PARK7"
"GO:MF","ion binding","GO:0043167","false","0.000527061738625201","3.2781385096948603","6153","229","104","20196","NOD2,ADAM17,APP,EGFR,RET,APOE,GBE1,DYNC1H1,LRRK2,ATP7B,CYBB,TERT,G6PC1,SMPD1,MFN2,SQSTM1,MEFV,PKD2,CYBA,RIPK1,AARS1,COL1A1,SNCA,CRP,IGHMBP2,VCP,PRKN,PYGM,ATP7A,KIF1B,DNM2,TP53,ABCA4,PIK3CA,PINK1,XIAP,ABCB1,IFIH1,PRNP,FOXP3,TRPV4,ACE,MPO,EGR2,MYO5B,NOTCH1,BCKDHA,PARK7,NLRP12,IL1A,MVK,DBT,MTHFR,CFTR,PTGS2,GUCY2D,ABCA1,PSAP,PRF1,COL1A2,CYP27A1,ADA,IKBKG,MARS1,GATA3,TGFBR2,AR,NOS3,TNFAIP3,PRKAG2,PPARG,CBS,MMP9,HBB,PDGFRA,PFKM,ASPA,ALB,LRSAM1,IRGM,NLRC4,IKBKB,HMOX1,SOD1,PIK3CD,RYR1,UNC13D,F2,VDR,TGFBR1,MMP1,LITAF,SMAD4,GNE,ITGB2,AIRE,BRAF,MORC2,SLC22A5,WNK1,ZAP70,F5,CLN6,NOS2"
"GO:MF","pattern recognition receptor activity","GO:0038187","false","0.0007419920293248438","3.129600760002415","33","229","6","20196","NOD2,TLR4,IFIH1,TLR2,CARD8,TLR3"
"GO:MF","ribonucleotide binding","GO:0032553","false","0.000810213662638482","3.091400437579891","1916","229","45","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,MFN2,RIPK1,AARS1,IGHMBP2,VCP,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2,NOS3,PRKAG2,PDGFRA,PFKM,IRGM,NLRC4,IKBKB,PIK3CD,RYR1,TGFBR1,GNE,BRAF,MORC2,SLC22A5,WNK1,ZAP70,NOS2"
"GO:MF","transition metal ion binding","GO:0046914","false","0.0008588651061365828","3.0660750413618616","1139","229","32","20196","APP,ATP7B,SMPD1,SQSTM1,MEFV,AARS1,SNCA,IGHMBP2,PRKN,ATP7A,TP53,IFIH1,PRNP,ACE,PARK7,IL1A,CYP27A1,ADA,GATA3,AR,NOS3,TNFAIP3,PPARG,MMP9,ALB,SOD1,VDR,MMP1,LITAF,AIRE,MORC2,F5"
"GO:MF","purine nucleotide binding","GO:0017076","false","0.0009758730859344471","3.0106066594463137","1993","229","46","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,MFN2,RIPK1,AARS1,IGHMBP2,VCP,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,MTHFR,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2,NOS3,PRKAG2,PDGFRA,PFKM,IRGM,NLRC4,IKBKB,PIK3CD,RYR1,TGFBR1,GNE,BRAF,MORC2,SLC22A5,WNK1,ZAP70,NOS2"
"GO:MF","nucleotide binding","GO:0000166","false","0.0016691910016247275","2.777493965174839","2163","229","48","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,CYBB,MFN2,RIPK1,AARS1,IGHMBP2,VCP,PYGM,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,MTHFR,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2,NOS3,PRKAG2,PDGFRA,PFKM,IRGM,NLRC4,IKBKB,PIK3CD,RYR1,TGFBR1,GNE,BRAF,MORC2,SLC22A5,WNK1,ZAP70,NOS2"
"GO:MF","lipid binding","GO:0008289","true","0.0018469944062695885","2.733534419843965","848","229","26","20196","NPC1,APOE,TLR4,SNCA,NLRP3,VCP,DNM2,PTEN,ABCA4,MAPT,NCF4,TRPV4,TLR2,DBT,ABCA1,PSAP,IL2,NPC2,AR,PPARG,BSCL2,ALB,F2,VDR,APOB,CLN6"
"GO:MF","enzyme activator activity","GO:0008047","false","0.001885748879522614","2.7245161416617547","593","229","21","20196","NOD2,TGFB1,EGFR,APOE,LRRK2,NCF2,VCP,PIK3CA,PINK1,NCF4,CD40LG,PARK7,NLRP12,PSAP,IL2,TGFBR2,PRKAG2,CARD8,IRGM,NLRC4,WNK1"
