"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","transcription cis-regulatory region binding","GO:0000976","false","1.2139854899368213e-8","7.915786504099336","1483","128","34","20196","EGR2,NOTCH1,VDR,ETS1,RPS3,ZEB2,KLF3,STAT3,MED1,NCOA1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,MACROH2A1,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,ZNF596,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","transcription regulatory region nucleic acid binding","GO:0001067","false","1.2593046428704146e-8","7.899869195457563","1485","128","34","20196","EGR2,NOTCH1,VDR,ETS1,RPS3,ZEB2,KLF3,STAT3,MED1,NCOA1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,MACROH2A1,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,ZNF596,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","cis-regulatory region sequence-specific DNA binding","GO:0000987","false","3.2603669851212415e-8","7.486733513231779","1205","128","30","20196","EGR2,NOTCH1,VDR,ETS1,ZEB2,KLF3,STAT3,MED1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","sequence-specific double-stranded DNA binding","GO:1990837","false","3.610010160271612e-8","7.442491575783071","1544","128","34","20196","EGR2,NOTCH1,VDR,ETS1,RPS3,ZEB2,KLF3,STAT3,MED1,NCOA1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,MACROH2A1,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,ZNF596,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","double-stranded DNA binding","GO:0003690","false","4.151267653302822e-8","7.381819264548463","1640","128","35","20196","EGR2,NOTCH1,VDR,ETS1,RPS3,ZEB2,KLF3,STAT3,MED1,NCOA1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,MACROH2A1,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,ZNF596,TFEB,NEUROD1,PRKDC,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","protein kinase binding","GO:0019901","false","4.529032801526423e-8","7.343994533927257","706","128","23","20196","PRKCZ,CTBP2,RPS3,PLCG2,IRGM,DVL1,STAT3,IRS1,MAP3K7,NOD2,CRKL,ATF4,MACROH2A1,MAPKAPK2,HYAL2,RICTOR,SYK,SOCS1,ITGB2,PRKCB,KIF14,JAK2,PTPN2"
"GO:MF","RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","false","1.022333584183382e-7","6.990407372174302","1182","128","29","20196","EGR2,VDR,ETS1,ZEB2,KLF3,STAT3,MED1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","chromatin DNA binding","GO:0031490","false","1.5504066100220706e-7","6.809554388713078","122","128","11","20196","NOTCH1,STAT3,MED1,CEBPA,EZH2,MACROH2A1,HMGN1,RUVBL2,BCL6,HDAC3,FOXO1"
"GO:MF","sequence-specific DNA binding","GO:0043565","false","2.2836783092212897e-7","6.641365073092409","1655","128","34","20196","EGR2,NOTCH1,VDR,ETS1,RPS3,ZEB2,KLF3,STAT3,MED1,NCOA1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,MACROH2A1,NR5A2,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,ZNF596,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","protein kinase activity","GO:0004672","true","0.0000024992386628489557","5.602192269280035","586","128","19","20196","PRKCZ,PRKAA1,TYK2,RIOK2,LRRK2,MAP2K5,MAP3K7,STK11,MAPKAPK2,CCL3,PASK,SYK,FGFR4,STK4,HCK,PRKDC,PRKCB,JAK2,STK25"
"GO:MF","DNA-binding transcription factor activity, RNA polymerase II-specific","GO:0000981","false","0.000002520347722217931","5.598539537225354","1359","128","29","20196","EGR2,NOTCH1,VDR,ETS1,ZEB2,KLF3,STAT3,IRF8,CEBPA,IRF1,OLIG1,ATF4,NR5A2,CREM,PAX2,RORC,BCL6,NKX2-5,IRF6,GATA5,ZNF596,SP100,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","protein-containing complex binding","GO:0044877","false","0.000002810256317569116","5.55125406720196","1279","128","28","20196","PRKCZ,CTBP2,RPS3,PRKAA1,MED1,PPP3CA,NCOA1,LRRK2,ITGB8,CD74,FCGR2B,CYRIB,STK11,NOD2,EZH2,MACROH2A1,GNAS,HMGN1,PARK7,CFTR,RICTOR,SYK,RUVBL2,IL12B,HLA-DRB1,SMAD7,ITGB2,PTPN2"
"GO:MF","identical protein binding","GO:0042802","false","0.0000051513438857835495","5.288079457164049","2166","128","37","20196","MTPAP,NOTCH1,CTBP2,ETS1,PRPF19,GADD45A,DVL1,STAT3,HMOX1,LRRK2,CD74,CEBPA,MAP3K7,CADM1,CRKL,SLC11A1,ATF4,CCL3,TSC22D1,PARK7,SLAMF1,TFG,RUVBL2,BCL6,IL12B,NKX2-5,STK4,SFTPD,SP100,TNFAIP3,JAK2,COMMD1,STK25,HHEX,MAD1L1,TNFSF11,INS"
"GO:MF","DNA-binding transcription factor activity","GO:0003700","false","0.000010319659185002087","4.986334645394569","1448","128","29","20196","EGR2,NOTCH1,VDR,ETS1,ZEB2,KLF3,STAT3,IRF8,CEBPA,IRF1,OLIG1,ATF4,NR5A2,CREM,PAX2,RORC,BCL6,NKX2-5,IRF6,GATA5,ZNF596,SP100,TFEB,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","cytokine receptor binding","GO:0005126","false","0.000010677112261045511","4.971546191003541","276","128","13","20196","IFNG,TYK2,IL2,MAP3K7,CCL3,SYK,IL12B,LIF,SMAD7,TNFSF4,JAK2,TNFSF11,SMURF1"
"GO:MF","DNA binding","GO:0003677","false","0.000010684946047373495","4.971227666423368","2541","128","40","20196","EGR2,NOTCH1,VDR,ETS1,RPS3,ZEB2,KLF3,STAT3,MED1,NCOA1,IRF8,CEBPA,IRF1,OLIG1,ATF4,EZH2,MACROH2A1,NR5A2,HMGN1,NUPR1,CREM,PAX2,RORC,RUVBL2,BCL6,NKX2-5,IRF6,GATA5,ZNF596,SP100,TFEB,NEUROD1,HDAC3,TNFAIP3,PRKDC,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","DNA-binding transcription activator activity, RNA polymerase II-specific","GO:0001228","false","0.000024316783675983447","4.614093868714523","472","128","16","20196","EGR2,NOTCH1,ETS1,STAT3,CEBPA,IRF1,ATF4,NR5A2,NKX2-5,IRF6,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","DNA-binding transcription activator activity","GO:0001216","false","0.000028925993726942376","4.5387117123169425","478","128","16","20196","EGR2,NOTCH1,ETS1,STAT3,CEBPA,IRF1,ATF4,NR5A2,NKX2-5,IRF6,NEUROD1,SOX4,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","molecular function regulator activity","GO:0098772","true","0.000034512636113623795","4.462021867544881","2120","128","35","20196","NOTCH1,PRKCZ,IFNG,ZEB2,IRGM,WNT4,UCN,IL2,LRRK2,RASL11A,STK11,NOD2,DENND1B,MACROH2A1,GNAS,NUPR1,CCL3,ARHGEF2,HYAL2,PARK7,CFTR,RICTOR,BMP2,SOCS1,IL12B,LIF,STK4,SMAD7,PRKCB,CIB1,TNFSF4,COMMD1,FLRT2,TNFSF11,INS"
"GO:MF","molecular adaptor activity","GO:0060090","false","0.000037015927177320784","4.431611367909468","1175","128","25","20196","NOTCH1,CTBP2,ETS1,IRGM,ZMIZ1,WNT4,STAT3,MED1,NCOA1,LRRK2,IRS1,CRKL,EZH2,NUPR1,HYAL2,PARK7,RICTOR,RUVBL2,GIGYF2,HDAC3,SMAD7,PRKCB,CIB1,FLRT2,NFATC2"
"GO:MF","phosphotransferase activity, alcohol group as acceptor","GO:0016773","false","0.00003863760639977986","4.412989785972026","696","128","19","20196","PRKCZ,PRKAA1,TYK2,RIOK2,LRRK2,MAP2K5,MAP3K7,STK11,MAPKAPK2,CCL3,PASK,SYK,FGFR4,STK4,HCK,PRKDC,PRKCB,JAK2,STK25"
"GO:MF","protein dimerization activity","GO:0046983","false","0.000057820871614475784","4.237915365890818","1116","128","24","20196","MTPAP,GADD45A,STAT3,PPP3CA,NCOA1,HMOX1,LRRK2,CEBPA,CADM1,OLIG1,SLC11A1,ATF4,MACROH2A1,PARK7,RUVBL2,IL12B,NKX2-5,STK4,SP100,TFEB,NEUROD1,COMMD1,STK25,HHEX"
"GO:MF","protein-macromolecule adaptor activity","GO:0030674","false","0.00011629958467791827","3.9344218361951144","988","128","22","20196","NOTCH1,CTBP2,ETS1,IRGM,ZMIZ1,WNT4,STAT3,MED1,NCOA1,LRRK2,IRS1,CRKL,EZH2,NUPR1,HYAL2,PARK7,RUVBL2,HDAC3,SMAD7,PRKCB,CIB1,FLRT2"
"GO:MF","organic cyclic compound binding","GO:0097159","false","0.00013810405064898184","3.859793583197603","7525","128","76","20196","MTPAP,ZFP36L2,EGR2,NOTCH1,PRKCZ,CTBP2,VDR,PDCD4,ETS1,RPS3,ZEB2,KLF3,IRGM,PRKAA1,TYK2,STAT3,MED1,NCOA1,RIOK2,HMOX1,FIGNL1,LRRK2,IRF8,RASL11A,MAP2K5,CEBPA,UBE2D1,MAP3K7,STK11,NOD2,IRF1,CRKL,OLIG1,ATF4,EZH2,MACROH2A1,GNAS,NR5A2,HMGN1,NUPR1,CCT5,MAPKAPK2,CREM,PARK7,RPF2,CFTR,PAX2,PASK,SYK,RORC,FGFR4,RUVBL2,BCL6,NKX2-5,IRF6,STK4,GATA5,HCK,ATXN2,ZNF596,SP100,TFEB,NEUROD1,GIGYF2,HDAC3,TNFAIP3,PRKDC,SOX4,PRKCB,KIF14,JAK2,STK25,HHEX,NFATC2,FOSL2,FOXO1"
"GO:MF","histone kinase activity","GO:0035173","false","0.00021201559513320343","3.6736321926976925","25","128","5","20196","PRKAA1,MAP3K7,PRKDC,PRKCB,JAK2"
"GO:MF","kinase activity","GO:0016301","false","0.00022228452909797542","3.653090762947393","780","128","19","20196","PRKCZ,PRKAA1,TYK2,RIOK2,LRRK2,MAP2K5,MAP3K7,STK11,MAPKAPK2,CCL3,PASK,SYK,FGFR4,STK4,HCK,PRKDC,PRKCB,JAK2,STK25"
"GO:MF","protein serine kinase activity","GO:0106310","false","0.0002309649852210642","3.6364538550771393","360","128","13","20196","PRKCZ,PRKAA1,RIOK2,LRRK2,MAP2K5,MAP3K7,STK11,MAPKAPK2,PASK,STK4,PRKDC,PRKCB,STK25"
"GO:MF","protein serine/threonine kinase activity","GO:0004674","false","0.00035485655538634636","3.4499471674906945","438","128","14","20196","PRKCZ,PRKAA1,RIOK2,LRRK2,MAP2K5,MAP3K7,STK11,MAPKAPK2,PASK,SYK,STK4,PRKDC,PRKCB,STK25"
"GO:MF","transcription coregulator binding","GO:0001221","false","0.00039839492852287463","3.399686198683453","118","128","8","20196","CTBP2,ETS1,MED1,MAP3K7,EZH2,NR5A2,BCL6,HDAC3"
"GO:MF","catalytic activity, acting on a protein","GO:0140096","false","0.00045133514681966317","3.3455008453509127","2358","128","35","20196","EGR2,PRKCZ,PRPF19,PRKAA1,TYK2,ZMIZ1,MED1,PPP3CA,NCOA1,RIOK2,FIGNL1,LRRK2,MAP2K5,UBE2D1,MAP3K7,STK11,EZH2,USP25,MAPKAPK2,CCL3,PARK7,PASK,SYK,FGFR4,STK4,HCK,HDAC3,TNFAIP3,PRKDC,PRKCB,JAK2,STK25,ATG5,PTPN2,SMURF1"
"GO:MF","transcription coregulator activity","GO:0003712","false","0.0005976709292737488","3.223537867745099","527","128","15","20196","NOTCH1,CTBP2,ETS1,ZMIZ1,WNT4,MED1,NCOA1,EZH2,NUPR1,HYAL2,PARK7,RUVBL2,HDAC3,SMAD7,PRKCB"
"GO:MF","ATP binding","GO:0005524","false","0.0010292198318035098","2.9874918540591935","1502","128","26","20196","MTPAP,PRKCZ,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","transferase activity, transferring phosphorus-containing groups","GO:0016772","false","0.0011065759271321244","2.9560187818241968","954","128","20","20196","MTPAP,PRKCZ,PRKAA1,TYK2,RIOK2,LRRK2,MAP2K5,MAP3K7,STK11,MAPKAPK2,CCL3,PASK,SYK,FGFR4,STK4,HCK,PRKDC,PRKCB,JAK2,STK25"
"GO:MF","molecular function activator activity","GO:0140677","false","0.0011264759715580853","2.948278067616163","1132","128","22","20196","NOTCH1,IFNG,IRGM,WNT4,UCN,IL2,LRRK2,STK11,NOD2,GNAS,NUPR1,CCL3,PARK7,RICTOR,BMP2,IL12B,LIF,STK4,TNFSF4,FLRT2,TNFSF11,INS"
"GO:MF","insulin-like growth factor receptor binding","GO:0005159","false","0.0012341738259481067","2.9086236682334476","16","128","4","20196","IRS1,GNAS,SOCS1,INS"
"GO:MF","adenyl nucleotide binding","GO:0030554","false","0.0015569129454848299","2.807735670253034","1636","128","27","20196","MTPAP,PRKCZ,CTBP2,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","promoter-specific chromatin binding","GO:1990841","false","0.001637252235267504","2.7858844079758565","65","128","6","20196","GADD45A,MED1,ATF4,EZH2,MACROH2A1,FOXO1"
"GO:MF","adenyl ribonucleotide binding","GO:0032559","false","0.0016863423358932225","2.773054256818322","1543","128","26","20196","MTPAP,PRKCZ,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","purine ribonucleoside triphosphate binding","GO:0035639","false","0.0017651023781380365","2.7532300999243406","1852","128","29","20196","MTPAP,PRKCZ,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","protein domain specific binding","GO:0019904","false","0.0018714031675373072","2.7278326397716794","655","128","16","20196","EGR2,IRGM,MED1,CD40,IRS1,CADM1,STK11,NOD2,ATF4,CFTR,SLAMF1,SYK,SP100,PRKDC,KIF14,JAK2"
"GO:MF","purine nucleotide binding","GO:0017076","false","0.002552928231048183","2.592961394086411","1993","128","30","20196","MTPAP,PRKCZ,CTBP2,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","purine ribonucleotide binding","GO:0032555","false","0.0028837973815308954","2.540035256842462","1899","128","29","20196","MTPAP,PRKCZ,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","ribonucleotide binding","GO:0032553","false","0.003428323251415884","2.4649182358481476","1916","128","29","20196","MTPAP,PRKCZ,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","kinase regulator activity","GO:0019207","false","0.004098099189988282","2.387417534186839","270","128","10","20196","IRGM,IL2,STK11,MACROH2A1,HYAL2,RICTOR,BMP2,SOCS1,STK4,CIB1"
"GO:MF","carbohydrate derivative binding","GO:0097367","false","0.005206678057046711","2.2834392750937864","2286","128","32","20196","MTPAP,PRKCZ,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,IL2,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,MACROH2A1,GNAS,CCT5,MAPKAPK2,HYAL2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","phosphotyrosine residue binding","GO:0001784","true","0.005474782498220064","2.2616331297662278","47","128","5","20196","PLCG2,IRS1,CRKL,SYK,HCK"
"GO:MF","nucleoside phosphate binding","GO:1901265","false","0.005485826084962895","2.2607579647843834","2181","128","31","20196","MTPAP,PRKCZ,CTBP2,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,MACROH2A1,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","transcription corepressor binding","GO:0001222","false","0.006737248887281692","2.171517408654967","49","128","5","20196","CTBP2,ETS1,EZH2,BCL6,HDAC3"
"GO:MF","protein homodimerization activity","GO:0042803","false","0.006893185793450272","2.161580015719827","727","128","16","20196","MTPAP,GADD45A,STAT3,HMOX1,LRRK2,CEBPA,CADM1,SLC11A1,PARK7,RUVBL2,NKX2-5,STK4,SP100,COMMD1,STK25,HHEX"
"GO:MF","transcription coactivator activity","GO:0003713","false","0.007617542061157723","2.118185139090419","290","128","10","20196","NOTCH1,CTBP2,ETS1,ZMIZ1,MED1,NCOA1,NUPR1,HYAL2,PARK7,PRKCB"
"GO:MF","protein kinase regulator activity","GO:0019887","false","0.00812604176200386","2.0901209500429294","232","128","9","20196","IRGM,STK11,MACROH2A1,HYAL2,RICTOR,BMP2,SOCS1,STK4,CIB1"
"GO:MF","nuclear retinoic acid receptor binding","GO:0042974","true","0.00965197749498411","2.0153836993840155","26","128","4","20196","CTBP2,VDR,MED1,NCOA1"
"GO:MF","cytokine activity","GO:0005125","false","0.010279573914984306","1.9880248863335583","239","128","9","20196","IFNG,WNT4,IL2,CCL3,BMP2,IL12B,LIF,TNFSF4,TNFSF11"
"GO:MF","nucleotide binding","GO:0000166","false","0.012639591422151564","1.8982669645008583","2163","128","30","20196","MTPAP,PRKCZ,CTBP2,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","nuclear receptor coactivator activity","GO:0030374","false","0.013025875332024983","1.8851930826852523","56","128","5","20196","ETS1,ZMIZ1,MED1,NCOA1,PRKCB"
"GO:MF","histone modifying activity","GO:0140993","false","0.016263989967496634","1.7887729022661194","195","128","8","20196","PRKAA1,NCOA1,MAP3K7,EZH2,HDAC3,PRKDC,PRKCB,JAK2"
"GO:MF","heterocyclic compound binding","GO:1901363","false","0.017728615895457853","1.7513251692174263","2315","128","31","20196","MTPAP,PRKCZ,CTBP2,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,MACROH2A1,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,STK25"
"GO:MF","protein phosphorylated amino acid binding","GO:0045309","false","0.018250987130115994","1.738713641148957","60","128","5","20196","PLCG2,IRS1,CRKL,SYK,HCK"
"GO:MF","anion binding","GO:0043168","false","0.020128638597954718","1.6961855976592872","2445","128","32","20196","MTPAP,PRKCZ,VDR,IRGM,PRKAA1,TYK2,RIOK2,FIGNL1,LRRK2,RASL11A,MAP2K5,UBE2D1,MAP3K7,STK11,NOD2,MACROH2A1,GNAS,CCT5,MAPKAPK2,CFTR,PASK,SYK,FGFR4,RUVBL2,STK4,HCK,PRKDC,PRKCB,KIF14,JAK2,COMMD1,STK25"
"GO:MF","protein tyrosine kinase activity","GO:0004713","false","0.020750963263939746","1.6829617384456823","148","128","7","20196","TYK2,MAP2K5,MAP3K7,SYK,FGFR4,HCK,JAK2"
"GO:MF","hormone receptor binding","GO:0051427","false","0.02878927548621945","1.5407692644826756","34","128","4","20196","TYK2,UCN,GNAS,JAK2"
