"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","hydrolase activity","GO:0016787","false","0.0001771781346606352","3.7515898748990337","2476","142","40","20196","ADAM17,GAA,AGL,GBE1,PSEN1,GBA1,DYNC1H1,LRRK2,ATP7B,G6PC1,SMPD1,MFN2,GLA,TLR4,AARS1,NAGLU,NLRP3,IGHMBP2,VCP,HEXA,ATP7A,IAH1,GALC,KIF1B,FIG4,DNM2,HEXB,PTEN,ABCA4,ABCB1,IFIH1,ACE,TLR2,PARK7,SYNJ1,CFTR,ELANE,ABCA1,CTSD,ADA"
"GO:MF","protein dimerization activity","GO:0046983","false","0.0022107071196238036","2.6554687901017577","1116","142","23","20196","IL10,STAT3,APOE,LRRK2,CYBB,TERT,GLA,PKD2,TLR4,CYBA,RIPK1,HEXA,TP53,STAT1,FOXP3,ENG,PARK7,PTGS2,IL17A,GUCY2D,FLNA,PSAP,IKBKG"
"GO:MF","interleukin-2 receptor binding","GO:0005134","false","0.0023070440862391446","2.636944106290589","5","142","3","20196","IL21,IL2,GATA3"
"GO:MF","interleukin-1 receptor binding","GO:0005149","false","0.002734600388233466","2.563106128879","16","142","4","20196","IL1B,IL1RN,IL37,IL1A"
"GO:MF","enzyme activator activity","GO:0008047","false","0.003035289642188116","2.517799860106982","593","142","16","20196","NOD2,TGFB1,EGFR,APOE,LRRK2,NCF2,VCP,PIK3CA,PINK1,NCF4,CD40LG,PARK7,NLRP12,PSAP,IL2,TGFBR2"
"GO:MF","growth factor binding","GO:0019838","false","0.003506772615089696","2.455092393574832","135","142","8","20196","IL10RA,EGFR,COL1A1,IL1RN,IL2RA,ENG,COL1A2,TGFBR2"
"GO:MF","glycosaminoglycan binding","GO:0005539","false","0.007166511671730022","2.144692187479446","248","142","10","20196","NOD2,APP,APOE,CXCL8,PRNP,MPO,ENG,TLR2,ELANE,TGFBR2"
"GO:MF","ubiquitin-specific protease binding","GO:1990381","false","0.008750104768097254","2.0579867469852156","21","142","4","20196","VCP,PRKN,PTEN,PARK7"
"GO:MF","molecular transducer activity","GO:0060089","false","0.009666065871475869","2.014750249594303","1492","142","26","20196","NOD2,IL10RA,IL10RB,PKHD1,NPC1,EGFR,STAT3,RET,IL23R,SQSTM1,TLR4,HLA-DRB1,TNFRSF1A,IFIH1,PRNP,IL2RA,TRPV4,ENG,NOTCH1,TLR2,IL21R,CD40,GUCY2D,ABCA1,LRP5,TGFBR2"
"GO:MF","signaling receptor activity","GO:0038023","true","0.009666065871475869","2.014750249594303","1492","142","26","20196","NOD2,IL10RA,IL10RB,PKHD1,NPC1,EGFR,STAT3,RET,IL23R,SQSTM1,TLR4,HLA-DRB1,TNFRSF1A,IFIH1,PRNP,IL2RA,TRPV4,ENG,NOTCH1,TLR2,IL21R,CD40,GUCY2D,ABCA1,LRP5,TGFBR2"
"GO:MF","protein homodimerization activity","GO:0042803","false","0.009825115607797537","2.007662330771045","727","142","17","20196","STAT3,APOE,LRRK2,TERT,GLA,PKD2,RIPK1,STAT1,FOXP3,ENG,PARK7,PTGS2,IL17A,GUCY2D,FLNA,PSAP,IKBKG"
"GO:MF","small molecule binding","GO:0036094","true","0.010100438933969504","1.9956597527065858","6357","142","69","20196","NOD2,ADAM17,NPC1,APP,EGFR,RET,APOE,GBE1,DYNC1H1,LRRK2,ATP7B,CYBB,TERT,G6PC1,SMPD1,MFN2,SQSTM1,MEFV,PKD2,CYBA,RIPK1,AARS1,COL1A1,SNCA,CRP,IGHMBP2,VCP,PRKN,PYGM,ATP7A,KIF1B,DNM2,TP53,ABCA4,PIK3CA,PINK1,XIAP,ABCB1,IFIH1,PRNP,FOXP3,TRPV4,ACE,MPO,EGR2,MYO5B,ENG,NOTCH1,BCKDHA,PARK7,NLRP12,IL1A,MVK,DBT,MTHFR,CFTR,PTGS2,GUCY2D,ABCA1,PSAP,PRF1,COL1A2,CYP27A1,ADA,IKBKG,MARS1,NPC2,GATA3,TGFBR2"
"GO:MF","ATP binding","GO:0005524","true","0.010860123576484616","1.9641652329165995","1502","142","26","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,RIPK1,AARS1,IGHMBP2,VCP,ATP7A,KIF1B,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2"
"GO:MF","adenyl nucleotide binding","GO:0030554","false","0.016974645083548182","1.7701992974520533","1636","142","27","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,RIPK1,AARS1,IGHMBP2,VCP,ATP7A,KIF1B,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,MTHFR,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2"
"GO:MF","adenyl ribonucleotide binding","GO:0032559","false","0.0172941059849378","1.7621018838285003","1543","142","26","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,RIPK1,AARS1,IGHMBP2,VCP,ATP7A,KIF1B,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,MYO5B,NLRP12,MVK,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2"
"GO:MF","anion binding","GO:0043168","false","0.01829727387231653","1.7376136113845342","2445","142","35","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,CYBB,G6PC1,MFN2,RIPK1,AARS1,IGHMBP2,VCP,PYGM,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,ACE,MYO5B,NLRP12,MVK,DBT,MTHFR,CFTR,GUCY2D,ABCA1,PSAP,MARS1,TGFBR2"
"GO:MF","lipid binding","GO:0008289","true","0.019672414498005827","1.7061423335830732","848","142","18","20196","NPC1,APOE,TLR4,SNCA,NLRP3,VCP,DNM2,PTEN,ABCA4,MAPT,NCF4,TRPV4,TLR2,DBT,ABCA1,PSAP,IL2,NPC2"
"GO:MF","ATP hydrolysis activity","GO:0016887","true","0.021547409052140153","1.6666049436938337","407","142","12","20196","DYNC1H1,ATP7B,NLRP3,IGHMBP2,VCP,ATP7A,KIF1B,ABCA4,ABCB1,IFIH1,CFTR,ABCA1"
"GO:MF","ion binding","GO:0043167","false","0.02853906622800178","1.5445602407049188","6153","142","66","20196","NOD2,ADAM17,APP,EGFR,RET,APOE,GBE1,DYNC1H1,LRRK2,ATP7B,CYBB,TERT,G6PC1,SMPD1,MFN2,SQSTM1,MEFV,PKD2,CYBA,RIPK1,AARS1,COL1A1,SNCA,CRP,IGHMBP2,VCP,PRKN,PYGM,ATP7A,KIF1B,DNM2,TP53,ABCA4,PIK3CA,PINK1,XIAP,ABCB1,IFIH1,PRNP,FOXP3,TRPV4,ACE,MPO,EGR2,MYO5B,NOTCH1,BCKDHA,PARK7,NLRP12,IL1A,MVK,DBT,MTHFR,CFTR,PTGS2,GUCY2D,ABCA1,PSAP,PRF1,COL1A2,CYP27A1,ADA,IKBKG,MARS1,GATA3,TGFBR2"
"GO:MF","lipoprotein particle binding","GO:0071813","false","0.028811749910637795","1.5404303636059327","28","142","4","20196","APOE,CRP,MAPT,ABCA1"
"GO:MF","protein-lipid complex binding","GO:0071814","false","0.028811749910637795","1.5404303636059327","28","142","4","20196","APOE,CRP,MAPT,ABCA1"
"GO:MF","P-type monovalent copper transporter activity","GO:0140581","true","0.033623690678925094","1.4733546182754567","2","142","2","20196","ATP7B,ATP7A"
"GO:MF","interleukin-10 receptor activity","GO:0004920","true","0.033623690678925094","1.4733546182754567","2","142","2","20196","IL10RA,IL10RB"
"GO:MF","P-type divalent copper transporter activity","GO:0043682","true","0.033623690678925094","1.4733546182754567","2","142","2","20196","ATP7B,ATP7A"
"GO:MF","heterocyclic compound binding","GO:1901363","false","0.03609522043597204","1.4425503015765322","2315","142","33","20196","NOD2,EGFR,RET,DYNC1H1,LRRK2,ATP7B,CYBB,MFN2,RIPK1,AARS1,IGHMBP2,VCP,PYGM,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,TRPV4,ACE,MYO5B,NLRP12,MVK,DBT,MTHFR,CFTR,GUCY2D,ABCA1,MARS1,TGFBR2"
"GO:MF","type I transforming growth factor beta receptor binding","GO:0034713","true","0.03690378870334819","1.4329290449929133","11","142","3","20196","TGFB1,ENG,TGFBR2"
"GO:MF","superoxide-generating NAD(P)H oxidase activity","GO:0016175","true","0.03690378870334819","1.4329290449929133","11","142","3","20196","CYBB,CYBA,NCF2"
"GO:MF","ATP-dependent activity","GO:0140657","false","0.04183236073886501","1.37848762604972","580","142","14","20196","DYNC1H1,ATP7B,NLRP3,IGHMBP2,VCP,ATP7A,KIF1B,TP53,ABCA4,ABCB1,IFIH1,MYO5B,CFTR,ABCA1"
"GO:MF","protein-macromolecule adaptor activity","GO:0030674","true","0.04424674310853906","1.3541186911140748","988","142","19","20196","STAT3,LRRK2,SQSTM1,RIPK1,NEFL,NLRP3,ATG16L1,VCP,NFKB1,PRKN,MAPT,PRNP,FOXP3,NOTCH1,PARK7,NLRP12,ELANE,COL1A2,IKBKG"
"GO:MF","signaling receptor binding","GO:0005102","true","9.093832476598667e-19","18.04125305047827","1499","142","50","20196","IL10,TGFB1,ADAM17,IL6,TNF,APP,EGFR,VWF,STAT3,IL1B,APOE,PSEN1,GBA1,LRRK2,IL23R,SQSTM1,GLA,IFNG,PKD2,TLR4,RIPK1,CRP,VCP,CXCL8,PRKN,HLA-DRB1,IL1RN,TP53,CCL2,STAT1,PRNP,ACE,CD40LG,IL4,IL37,IL21,ENG,NOTCH1,TLR2,PARK7,IL1A,HLA-B,IL17A,FLNA,ABCA1,IL2,IKBKG,GFAP,GATA3,TGFBR2"
"GO:MF","cytokine receptor binding","GO:0005126","false","2.3637557141358064e-14","13.626397408283488","276","142","22","20196","IL10,TGFB1,ADAM17,IL6,TNF,IL1B,IL23R,IFNG,RIPK1,CXCL8,IL1RN,CCL2,STAT1,CD40LG,IL4,IL37,IL21,ENG,IL1A,IL2,GATA3,TGFBR2"
"GO:MF","identical protein binding","GO:0042802","true","3.7950421209213137e-14","13.420783399536042","2166","142","53","20196","TGFB1,TNF,APP,LMNA,EGFR,VWF,STAT3,APOE,LRRK2,TERT,SQSTM1,GLA,MEFV,PKD2,TLR4,RIPK1,NEFL,COL1A1,SNCA,CRP,ATG16L1,IGHMBP2,VCP,NFKB1,PRKN,IAH1,HEXB,TP53,PTEN,MAPT,XIAP,STAT1,IFIH1,PRNP,FOXP3,TRPV4,GJB1,ENG,NOTCH1,TLR2,PARK7,MVK,PTGS2,IL17A,GUCY2D,FLNA,NFKBIA,PSAP,PRF1,COL1A2,IKBKG,GFAP,GATA3"
"GO:MF","enzyme binding","GO:0019899","false","5.716547910006784e-14","13.24286615236381","2105","142","52","20196","NOD2,TGFB1,TNF,APP,EGFR,VWF,STAT3,APOE,PSEN1,LRRK2,MFN2,SQSTM1,PKD2,RIPK1,NEFL,NCF2,COL1A1,ATG16L1,VCP,PRKN,ATP7A,DNM2,TP53,PTEN,MAPT,PINK1,XIAP,ABCB1,STAT1,PRNP,FOXP3,TRPV4,ACE,INF2,EGR2,MYO5B,NOTCH1,PARK7,DBT,CFTR,ELANE,NDRG1,PTGS2,CD40,FLNA,ABCA1,NFKBIA,PSAP,COL1A2,IKBKG,GFAP,NPC2"
"GO:MF","protein-containing complex binding","GO:0044877","true","5.2257602668457546e-11","10.281850517527586","1279","142","37","20196","NOD2,TGFB1,ADAM17,EGFR,VWF,IL1B,APOE,LRRK2,SQSTM1,RIPK1,NEFL,SNCA,CRP,IGHMBP2,VCP,PRKN,HLA-DRB1,TP53,PTEN,MAPT,PINK1,IFIH1,PRNP,TRPV4,CD40LG,MYO5B,BCKDHB,ENG,TLR2,PARK7,MTHFR,CFTR,GUCY2D,FLNA,ABCA1,GFAP,TGFBR2"
"GO:MF","molecular function activator activity","GO:0140677","false","2.35231166902247e-10","9.628505137030741","1132","142","34","20196","NOD2,IL10,TGFB1,IL6,TNF,APP,EGFR,IL1B,APOE,LRRK2,IFNG,NCF2,VCP,CXCL8,IL1RN,TP53,PIK3CA,CCL2,PINK1,PRNP,NCF4,CD40LG,IL4,IL37,IL21,ENG,NOTCH1,PARK7,NLRP12,IL1A,IL17A,PSAP,IL2,TGFBR2"
"GO:MF","cytokine activity","GO:0005125","false","8.868742629042e-9","8.052137948147594","239","142","16","20196","IL10,TGFB1,IL6,TNF,IL1B,IFNG,CXCL8,IL1RN,CCL2,CD40LG,IL4,IL37,IL21,IL1A,IL17A,IL2"
"GO:MF","growth factor receptor binding","GO:0070851","false","1.1225617138231473e-8","7.949789773945035","138","142","13","20196","IL10,ADAM17,IL6,IL1B,PSEN1,IL23R,IL1RN,IL4,IL37,IL21,IL1A,IL2,GATA3"
"GO:MF","protease binding","GO:0002020","false","1.9312189787099366e-8","7.714168479274222","144","142","13","20196","TNF,VWF,COL1A1,VCP,PRKN,TP53,PTEN,PINK1,PRNP,PARK7,ELANE,PSAP,COL1A2"
"GO:MF","protein domain specific binding","GO:0019904","false","2.1143276350525194e-8","7.674827713778725","655","142","24","20196","NOD2,ADAM17,APP,IL1B,PSEN1,SQSTM1,PKD2,CYBA,RIPK1,NEFL,VCP,PRKN,DNM2,TP53,PTEN,MAPT,PINK1,TRPV4,EGR2,SYNJ1,CFTR,CD40,IKBKG,GATA3"
"GO:MF","hydrolase activity, acting on glycosyl bonds","GO:0016798","true","1.060910706223197e-7","6.974321167867254","132","142","12","20196","GAA,AGL,GBE1,GBA1,SMPD1,GLA,TLR4,NAGLU,HEXA,GALC,HEXB,TLR2"
"GO:MF","molecular function regulator activity","GO:0098772","false","1.8640554220930583e-7","6.729541179347183","2120","142","42","20196","NOD2,IL10,TGFB1,IL6,TNF,APP,EGFR,IL1B,APOE,LRRK2,IFNG,PKD2,NCF2,SNCA,NLRP3,VCP,CXCL8,IL1RN,TP53,PIK3CA,CCL2,PINK1,XIAP,PRNP,NCF4,TRPV4,CD40LG,IL4,IL37,IL21,ENG,NOTCH1,PARK7,NLRP12,IL1A,CFTR,IL17A,FLNA,NFKBIA,PSAP,IL2,TGFBR2"
"GO:MF","protein-folding chaperone binding","GO:0051087","false","0.0000020464189512831303","5.689005450973524","135","142","11","20196","NOD2,VWF,TERT,SNCA,PRKN,ATP7A,TP53,MAPT,PRNP,CFTR,HLA-B"
"GO:MF","signaling receptor activator activity","GO:0030546","false","0.0000028774840573408135","5.5409870738938585","518","142","19","20196","IL10,TGFB1,IL6,TNF,APP,EGFR,IL1B,IFNG,CXCL8,IL1RN,CCL2,CD40LG,IL4,IL37,IL21,ENG,IL1A,IL17A,IL2"
"GO:MF","ubiquitin-like protein ligase binding","GO:0044389","true","0.000007054583122044781","5.151528645005993","326","142","15","20196","EGFR,MFN2,SQSTM1,RIPK1,VCP,PRKN,TP53,PINK1,ABCB1,STAT1,EGR2,DBT,CD40,NFKBIA,IKBKG"
"GO:MF","signaling receptor regulator activity","GO:0030545","false","0.000008525784437430886","5.069265652080366","554","142","19","20196","IL10,TGFB1,IL6,TNF,APP,EGFR,IL1B,IFNG,CXCL8,IL1RN,CCL2,CD40LG,IL4,IL37,IL21,ENG,IL1A,IL17A,IL2"
"GO:MF","hydrolase activity, hydrolyzing O-glycosyl compounds","GO:0004553","false","0.000011801364115394578","4.928067789850826","92","142","9","20196","GAA,AGL,GBE1,GBA1,GLA,NAGLU,HEXA,GALC,HEXB"
"GO:MF","carbohydrate derivative binding","GO:0097367","true","0.00002018553634438038","4.694959706580137","2286","142","40","20196","NOD2,APP,EGFR,RET,APOE,DYNC1H1,LRRK2,ATP7B,MFN2,GLA,TLR4,RIPK1,AARS1,IGHMBP2,VCP,CXCL8,ATP7A,KIF1B,DNM2,ABCA4,PIK3CA,PINK1,ABCB1,IFIH1,PRNP,TRPV4,MPO,MYO5B,ENG,TLR2,NLRP12,MVK,CFTR,ELANE,GUCY2D,ABCA1,PSAP,IL2,MARS1,TGFBR2"
"GO:MF","ubiquitin protein ligase binding","GO:0031625","false","0.00002614474720423385","4.582615553044005","308","142","14","20196","EGFR,MFN2,SQSTM1,RIPK1,VCP,PRKN,TP53,PINK1,ABCB1,EGR2,DBT,CD40,NFKBIA,IKBKG"
