"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","immune system process","GO:0002376","false","2.4865244517987075e-16","15.604407265678072","2796","128","59","21017","IRF6,ITGA4,PLCG2,RORC,PTGER4,NOD2,IL12B,MST1,LRRC32,IL10,JAK2,IRF1,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,STAT3,PTPN2,LRRK2,RNASET2,BACH2,EDN3,IFNGR2,TNFSF18,TNFAIP3,ETS1,SMAD7,IL2,PRKCB,FCGR2A,PRDM1,PARK7,CCL7,ADCY7,IL27,TRIB1,MAP3K8,CDC37,IRF8,GPR65,DENND1B,IL1RL1,IKZF1,FOSL2,JARID2,LNPEP,NDFIP1,CCL20,CEBPB,SOX4,HHEX,MYC,TNFRSF14,GPR183,CD6,CD40,LTBR,BANK1"
"GO:BP","cell population proliferation","GO:0008283","true","3.835080609253803e-15","14.416225503217948","2009","128","49","21017","IRF6,ITGA4,BOK,TAF8,CUL1,FERMT1,IL12RB2,NOD2,IL12B,MST1,LRRC32,IL10,PSMG1,JAK2,IRF1,PDGFB,ICOSLG,IFNG,SMAD3,HNF4A,STAT3,PTPN2,LRRK2,EDN3,TNFSF18,TNFAIP3,ETS1,SMAD7,NR5A2,IL2,PRDM1,IL27,TRIB1,FOSL2,JARID2,OSMR,NDFIP1,ZEB2,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,GPR183,CD6,CD40,WNT2,FUT2"
"GO:BP","regulation of cytokine production","GO:0001817","false","4.301729353297866e-15","14.366356917069611","765","128","32","21017","PLCG2,FERMT1,IL12RB2,PTGER4,NOD2,IL12B,LRRC32,IL10,JAK2,IRF1,ICOSLG,IFNG,INAVA,SMAD3,STAT3,LRRK2,TNFAIP3,SMAD7,IL2,PARK7,ADCY7,IL27,IRF8,DENND1B,IL1RL1,NDFIP1,CEBPB,TNFRSF14,CD6,CD40,BANK1,HDAC7"
"GO:BP","regulation of cell population proliferation","GO:0042127","false","4.780608986705165e-15","14.320516776459161","1682","128","45","21017","IRF6,ITGA4,BOK,FERMT1,IL12RB2,NOD2,IL12B,MST1,LRRC32,IL10,JAK2,IRF1,PDGFB,ICOSLG,IFNG,SMAD3,HNF4A,STAT3,PTPN2,LRRK2,EDN3,TNFSF18,TNFAIP3,ETS1,SMAD7,NR5A2,IL2,PRDM1,IL27,TRIB1,FOSL2,JARID2,OSMR,NDFIP1,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,GPR183,CD6,CD40,WNT2,FUT2"
"GO:BP","cytokine production","GO:0001816","false","5.609349233766858e-15","14.25108752030849","772","128","32","21017","PLCG2,FERMT1,IL12RB2,PTGER4,NOD2,IL12B,LRRC32,IL10,JAK2,IRF1,ICOSLG,IFNG,INAVA,SMAD3,STAT3,LRRK2,TNFAIP3,SMAD7,IL2,PARK7,ADCY7,IL27,IRF8,DENND1B,IL1RL1,NDFIP1,CEBPB,TNFRSF14,CD6,CD40,BANK1,HDAC7"
"GO:BP","response to stimulus","GO:0050896","false","2.0214991445608606e-14","13.694326438110954","8993","128","102","21017","ITGA4,BOK,KLF3,CUL1,FAM53B,PLCG2,FERMT1,RORC,IL12RB2,PTGER4,NOD2,IL12B,ADO,GOT1,MST1,LRRC32,IL10,USP25,JAK2,PEX13,ATG16L1,IRF1,GRB7,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,RNF186,HNF4A,STAT3,GPX4,PTPN2,SLC26A3,LRRK2,ZBTB40,GPR35,RNASET2,BACH2,DUSP5,EDN3,RGS14,IFNGR2,TNFSF18,SMURF1,TNFAIP3,ITLN1,ETS1,SMAD7,TSPAN14,NR5A2,GCKR,IL2,PRKCB,TMBIM1,FCGR2A,PRDM1,PARK7,CCL7,ADCY7,IL27,TRIB1,MAP3K8,PPIF,CREM,CDC37,IRF8,GPR65,DENND1B,IL1RL1,FOSL2,JARID2,LNPEP,REV3L,OSMR,NDFIP1,GPR12,CCL20,BLM,ZEB2,ADCY3,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,LSP1,GSDMC,GPR183,CD6,CD40,LTBR,BANK1,WNT2,DAP,SP140,UBE2V2,TM9SF4,AKAP11,HDAC7,TOM1"
"GO:BP","regulation of multicellular organismal process","GO:0051239","false","6.550612745783863e-14","13.183718074104972","2928","128","57","21017","ITGA4,PLCG2,FERMT1,IL12RB2,PTGER4,NOD2,IL12B,MST1,LRRC32,IL10,JAK2,IRF1,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,HNF4A,STAT3,PTPN2,LRRK2,GPR35,EDN3,RGS14,TNFSF18,SMURF1,TNFAIP3,ETS1,SMAD7,IL2,PRKCB,TMBIM1,PRDM1,PARK7,ADCY7,IL27,TRIB1,MAP3K8,IRF8,DENND1B,IL1RL1,FOSL2,JARID2,LNPEP,NDFIP1,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,GPR183,CD6,CD40,BANK1,WNT2,HDAC7"
"GO:BP","cellular response to stimulus","GO:0051716","false","9.568779732048415e-14","13.019143442518656","7320","128","91","21017","ITGA4,BOK,KLF3,CUL1,FAM53B,PLCG2,FERMT1,RORC,IL12RB2,PTGER4,NOD2,IL12B,ADO,GOT1,MST1,LRRC32,IL10,USP25,JAK2,PEX13,IRF1,GRB7,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,RNF186,HNF4A,STAT3,GPX4,PTPN2,SLC26A3,LRRK2,ZBTB40,GPR35,DUSP5,EDN3,RGS14,IFNGR2,TNFSF18,SMURF1,TNFAIP3,SMAD7,TSPAN14,NR5A2,IL2,PRKCB,TMBIM1,FCGR2A,PARK7,CCL7,ADCY7,IL27,TRIB1,MAP3K8,PPIF,CREM,CDC37,IRF8,GPR65,DENND1B,IL1RL1,FOSL2,LNPEP,REV3L,OSMR,NDFIP1,GPR12,CCL20,BLM,ZEB2,ADCY3,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,LSP1,GPR183,CD6,CD40,LTBR,BANK1,WNT2,DAP,UBE2V2,AKAP11,HDAC7,TOM1"
"GO:BP","mononuclear cell differentiation","GO:1903131","false","2.204008589709315e-13","12.656786717235821","529","128","26","21017","ITGA4,PLCG2,RORC,PTGER4,IL12B,IL10,IRF1,IFNG,STAT3,PTPN2,SMAD7,IL2,PRDM1,IL27,TRIB1,IRF8,IL1RL1,IKZF1,FOSL2,NDFIP1,CEBPB,SOX4,HHEX,MYC,GPR183,LTBR"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","2.3041178993909925e-13","12.637495302269269","2803","128","55","21017","ITGA4,BOK,FAM53B,PLCG2,FERMT1,IL12RB2,NOD2,IL12B,GOT1,MST1,LRRC32,IL10,JAK2,IRF1,GRB7,PDGFB,ICOSLG,IFNG,SMAD3,HNF4A,STAT3,PTPN2,LRRK2,GPR35,EDN3,RGS14,IFNGR2,TNFSF18,SMURF1,TNFAIP3,SMAD7,TSPAN14,IL2,PRKCB,TMBIM1,FCGR2A,PARK7,CCL7,TRIB1,CDC37,DENND1B,IL1RL1,FOSL2,OSMR,CCL20,ZEB2,FOXO1,SOX4,HHEX,TNFRSF14,CD6,CD40,LTBR,BANK1,WNT2"
"GO:BP","signal transduction","GO:0007165","false","3.8756872127444163e-13","12.411651279934098","5979","128","81","21017","ITGA4,BOK,CUL1,FAM53B,PLCG2,FERMT1,RORC,IL12RB2,PTGER4,NOD2,IL12B,GOT1,MST1,LRRC32,IL10,JAK2,IRF1,GRB7,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,RNF186,HNF4A,STAT3,PTPN2,LRRK2,GPR35,DUSP5,EDN3,RGS14,IFNGR2,TNFSF18,SMURF1,TNFAIP3,SMAD7,TSPAN14,NR5A2,IL2,PRKCB,TMBIM1,FCGR2A,PARK7,CCL7,ADCY7,IL27,TRIB1,MAP3K8,PPIF,CREM,CDC37,GPR65,DENND1B,IL1RL1,FOSL2,LNPEP,OSMR,NDFIP1,GPR12,CCL20,BLM,ZEB2,ADCY3,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,LSP1,GPR183,CD6,CD40,LTBR,BANK1,WNT2,DAP,AKAP11,HDAC7,TOM1"
"GO:BP","immune response","GO:0006955","false","7.175480278370501e-13","12.144149024870572","2008","128","46","21017","ITGA4,PLCG2,RORC,PTGER4,NOD2,IL12B,MST1,IL10,JAK2,IRF1,ICOSLG,IFNG,INAVA,SMAD3,STAT3,PTPN2,RNASET2,BACH2,IFNGR2,TNFSF18,TNFAIP3,ETS1,SMAD7,IL2,PRKCB,FCGR2A,PRDM1,PARK7,CCL7,ADCY7,IL27,CDC37,IRF8,GPR65,DENND1B,IL1RL1,FOSL2,NDFIP1,CCL20,CEBPB,TNFRSF14,GPR183,CD6,CD40,LTBR,BANK1"
"GO:BP","T cell activation","GO:0042110","false","7.941285126448036e-13","12.100109210650693","558","128","26","21017","RORC,PTGER4,NOD2,IL12B,LRRC32,IL10,JAK2,IRF1,ICOSLG,IFNG,SMAD3,STAT3,PTPN2,TNFSF18,SMAD7,IL2,PRDM1,IL27,MAP3K8,FOSL2,NDFIP1,CEBPB,SOX4,TNFRSF14,GPR183,CD6"
"GO:BP","regulation of leukocyte activation","GO:0002694","false","9.027997210950676e-13","12.0444085837623","561","128","26","21017","NOD2,IL12B,LRRC32,IL10,JAK2,IRF1,ICOSLG,IFNG,PTPN2,LRRK2,TNFSF18,TNFAIP3,SMAD7,IL2,PRDM1,IL27,MAP3K8,IL1RL1,NDFIP1,CEBPB,SOX4,TNFRSF14,GPR183,CD6,CD40,BANK1"
"GO:BP","regulation of cell activation","GO:0050865","false","9.086457036214017e-13","12.04160542256059","616","128","27","21017","NOD2,IL12B,LRRC32,IL10,JAK2,IRF1,PDGFB,ICOSLG,IFNG,PTPN2,LRRK2,TNFSF18,TNFAIP3,SMAD7,IL2,PRDM1,IL27,MAP3K8,IL1RL1,NDFIP1,CEBPB,SOX4,TNFRSF14,GPR183,CD6,CD40,BANK1"
"GO:BP","positive regulation of cytokine production","GO:0001819","false","3.3896753428483676e-12","11.46984189576785","486","128","24","21017","PLCG2,FERMT1,IL12RB2,PTGER4,NOD2,IL12B,IL10,JAK2,IRF1,IFNG,INAVA,SMAD3,STAT3,LRRK2,IL2,PARK7,IL27,IRF8,DENND1B,IL1RL1,CEBPB,TNFRSF14,CD6,CD40"
"GO:BP","regulation of lymphocyte activation","GO:0051249","false","5.5705957454751464e-12","11.254098356866281","497","128","24","21017","NOD2,IL12B,LRRC32,IL10,JAK2,IRF1,ICOSLG,IFNG,PTPN2,TNFSF18,TNFAIP3,SMAD7,IL2,PRDM1,IL27,MAP3K8,NDFIP1,CEBPB,SOX4,TNFRSF14,GPR183,CD6,CD40,BANK1"
"GO:BP","regulation of response to stimulus","GO:0048583","false","1.0891090621084876e-11","10.962928628324775","3958","128","63","21017","BOK,CUL1,FAM53B,PLCG2,FERMT1,PTGER4,NOD2,IL12B,MST1,IL10,USP25,JAK2,IRF1,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,HNF4A,STAT3,PTPN2,LRRK2,GPR35,DUSP5,EDN3,RGS14,SMURF1,TNFAIP3,ETS1,SMAD7,TSPAN14,IL2,PRKCB,TMBIM1,FCGR2A,PARK7,CCL7,ADCY7,IL27,TRIB1,PPIF,CDC37,GPR65,DENND1B,IL1RL1,FOSL2,JARID2,OSMR,NDFIP1,CCL20,ZEB2,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,GPR183,CD40,LTBR,BANK1,UBE2V2,HDAC7"
"GO:BP","positive regulation of cellular process","GO:0048522","false","1.1263861800525914e-11","10.948312686649867","5886","128","78","21017","IRF6,ITGA4,BOK,TAF8,CUL1,FAM53B,PLCG2,FERMT1,RORC,IL12RB2,PTGER4,NOD2,IL12B,MST1,LRRC32,IL10,JAK2,ATG16L1,IRF1,GRB7,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,HNF4A,STAT3,PTPN2,LRRK2,ZNF300,GPR35,EDN3,RGS14,TNFSF18,SMURF1,TNFAIP3,ITLN1,ETS1,SMAD7,TSPAN14,NR5A2,IL2,PRKCB,PRDM1,PARK7,SLC7A10,CCL7,IL27,TRIB1,MAP3K8,CREM,IRF8,GPR65,DENND1B,IL1RL1,FOSL2,OSMR,NDFIP1,CCL20,BLM,ZEB2,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,GPR183,PITX1,CD6,CD40,LTBR,BANK1,WNT2,UBE2V2,TM9SF4,HDAC7,TOM1"
"GO:BP","signaling","GO:0023052","false","1.3208997729010383e-11","10.879130134487959","6471","128","82","21017","ITGA4,BOK,CUL1,FAM53B,PLCG2,FERMT1,RORC,IL12RB2,PTGER4,NOD2,IL12B,GOT1,MST1,LRRC32,IL10,JAK2,IRF1,GRB7,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,RNF186,HNF4A,STAT3,PTPN2,LRRK2,GPR35,DUSP5,EDN3,RGS14,IFNGR2,TNFSF18,SMURF1,TNFAIP3,SMAD7,TSPAN14,NR5A2,IL2,PRKCB,TMBIM1,FCGR2A,PARK7,SLC7A10,CCL7,ADCY7,IL27,TRIB1,MAP3K8,PPIF,CREM,CDC37,GPR65,DENND1B,IL1RL1,FOSL2,LNPEP,OSMR,NDFIP1,GPR12,CCL20,BLM,ZEB2,ADCY3,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,LSP1,GPR183,CD6,CD40,LTBR,BANK1,WNT2,DAP,AKAP11,HDAC7,TOM1"
"GO:BP","leukocyte differentiation","GO:0002521","false","1.521997823273462e-11","10.817585968683055","632","128","26","21017","ITGA4,PLCG2,RORC,PTGER4,IL12B,IL10,IRF1,IFNG,STAT3,PTPN2,SMAD7,IL2,PRDM1,IL27,TRIB1,IRF8,IL1RL1,IKZF1,FOSL2,NDFIP1,CEBPB,SOX4,HHEX,MYC,GPR183,LTBR"
"GO:BP","positive regulation of multicellular organismal process","GO:0051240","false","1.6133383629453322e-11","10.79227453915211","1644","128","40","21017","PLCG2,FERMT1,IL12RB2,PTGER4,NOD2,IL12B,MST1,IL10,JAK2,IRF1,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,STAT3,LRRK2,EDN3,RGS14,SMURF1,ETS1,SMAD7,IL2,PRKCB,TMBIM1,PARK7,IL27,TRIB1,MAP3K8,IRF8,DENND1B,IL1RL1,CEBPB,SOX4,MYC,TNFRSF14,GPR183,CD6,CD40,WNT2"
"GO:BP","cell communication","GO:0007154","false","1.6803776763748463e-11","10.77459309664822","6496","128","82","21017","ITGA4,BOK,CUL1,FAM53B,PLCG2,FERMT1,RORC,IL12RB2,PTGER4,NOD2,IL12B,GOT1,MST1,LRRC32,IL10,JAK2,IRF1,GRB7,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,RNF186,HNF4A,STAT3,PTPN2,LRRK2,GPR35,DUSP5,EDN3,RGS14,IFNGR2,TNFSF18,SMURF1,TNFAIP3,SMAD7,TSPAN14,NR5A2,IL2,PRKCB,TMBIM1,FCGR2A,PARK7,SLC7A10,CCL7,ADCY7,IL27,TRIB1,MAP3K8,PPIF,CREM,CDC37,GPR65,DENND1B,IL1RL1,FOSL2,LNPEP,OSMR,NDFIP1,GPR12,CCL20,BLM,ZEB2,ADCY3,FOXO1,CEBPB,SOX4,HHEX,MYC,TNFRSF14,LSP1,GPR183,CD6,CD40,LTBR,BANK1,WNT2,DAP,AKAP11,HDAC7,TOM1"
"GO:BP","response to stress","GO:0006950","false","1.6857487948278666e-11","10.773207142136147","3876","128","62","21017","BOK,PLCG2,FERMT1,PTGER4,NOD2,IL12B,ADO,MST1,IL10,USP25,JAK2,PEX13,ATG16L1,IRF1,PDGFB,ICOSLG,IFNG,INAVA,SMAD3,RNF186,HNF4A,STAT3,GPX4,PTPN2,LRRK2,ZBTB40,RNASET2,RGS14,IFNGR2,TNFAIP3,ETS1,SMAD7,IL2,PRDM1,PARK7,CCL7,ADCY7,IL27,PPIF,CDC37,IRF8,IL1RL1,FOSL2,REV3L,OSMR,NDFIP1,CCL20,BLM,ZEB2,FOXO1,CEBPB,SOX4,MYC,TNFRSF14,LSP1,GSDMC,CD6,CD40,DAP,SP140,UBE2V2,TM9SF4"
"GO:BP","inflammatory response","GO:0006954","false","3.9113551290052274e-11","10.407672750765975","847","128","29","21017","PLCG2,PTGER4,NOD2,IL12B,IL10,JAK2,IFNG,SMAD3,STAT3,PTPN2,LRRK2,IFNGR2,TNFAIP3,ETS1,IL2,PARK7,CCL7,ADCY7,IL27,IL1RL1,FOSL2,OSMR,NDFIP1,CCL20,ZEB2,CEBPB,GSDMC,CD6,CD40"
"GO:BP","response to chemical","GO:0042221","false","6.323643867542852e-11","10.199032596474822","3867","128","61","21017","ITGA4,KLF3,PLCG2,RORC,IL12RB2,PTGER4,NOD2,IL12B,ADO,GOT1,MST1,IL10,USP25,JAK2,PEX13,IRF1,PDGFB,IFNG,INAVA,SMAD3,HNF4A,STAT3,GPX4,PTPN2,SLC26A3,LRRK2,GPR35,EDN3,IFNGR2,TNFSF18,TNFAIP3,ETS1,SMAD7,NR5A2,GCKR,IL2,PRKCB,PARK7,CCL7,ADCY7,TRIB1,PPIF,CDC37,IRF8,IL1RL1,FOSL2,JARID2,OSMR,CCL20,BLM,ADCY3,FOXO1,CEBPB,SOX4,MYC,TNFRSF14,LSP1,GPR183,CD6,CD40,WNT2"
